country_code,cluster_name,attach_code,age_grp,simulation_index,ifr
TON,Oceania-Melanesia-Polynesia,AUS,2,75,2.6112620894693633e-6
VUT,Oceania-Melanesia-Polynesia,AUS,2,75,2.6112620894693633e-6
WSM,Oceania-Melanesia-Polynesia,AUS,2,75,2.6112620894693633e-6
AUS,Oceania-Melanesia-Polynesia,AUS,2,76,4.775716427834646e-6
FJI,Oceania-Melanesia-Polynesia,AUS,2,76,4.775716427834646e-6
NCL,Oceania-Melanesia-Polynesia,AUS,2,76,4.775716427834646e-6
NZL,Oceania-Melanesia-Polynesia,AUS,2,76,4.775716427834646e-6
SLB,Oceania-Melanesia-Polynesia,AUS,2,76,4.775716427834646e-6
TON,Oceania-Melanesia-Polynesia,AUS,2,76,4.775716427834646e-6
VUT,Oceania-Melanesia-Polynesia,AUS,2,76,4.775716427834646e-6
WSM,Oceania-Melanesia-Polynesia,AUS,2,76,4.775716427834646e-6
AUS,Oceania-Melanesia-Polynesia,AUS,2,77,2.4926290749353983e-6
FJI,Oceania-Melanesia-Polynesia,AUS,2,77,2.4926290749353983e-6
NCL,Oceania-Melanesia-Polynesia,AUS,2,77,2.4926290749353983e-6
NZL,Oceania-Melanesia-Polynesia,AUS,2,77,2.4926290749353983e-6
SLB,Oceania-Melanesia-Polynesia,AUS,2,77,2.4926290749353983e-6
TON,Oceania-Melanesia-Polynesia,AUS,2,77,2.4926290749353983e-6
VUT,Oceania-Melanesia-Polynesia,AUS,2,77,2.4926290749353983e-6
WSM,Oceania-Melanesia-Polynesia,AUS,2,77,2.4926290749353983e-6
AUS,Oceania-Melanesia-Polynesia,AUS,2,78,3.3750776095059722e-6
FJI,Oceania-Melanesia-Polynesia,AUS,2,78,3.3750776095059722e-6
